name,released,rating,rating_top,ratings_count,metacritic,updated,reviews_count,age_rating,genre,subgenre_1,subgenre_2,subgenre_3,subgenre_4,subgenre_5,subgenre_6,subgenre_7,subgenre_8,subgenre_9,subgenre_10,num_stores,platform_1,platform_2,platform_3,platform_4,platform_5,platform_6,platform_7,platform_8,platform_9,platform_10,platform_11,platform_12,platform_13,platform_14,platform_15,platform_16,platform_17,platform_18,platform_19,platform_20,platform_21,platform_22,store1,store2,store3,store4,store5,store6,store7,store8,store9,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,tag15,tag16,tag17,tag18,tag19,tag20,tag21,tag22,tag23,tag24,tag25,tag26,tag27,tag28,tag29,tag30,tag31,tag32,tag33,tag34,tag35,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,num_tags,num_platforms,total_platform_game_counts,total_games_counts_stores,Publisher,Developer,Total Sales
Ghostrunner,2020-10-27,3,4,587,73,2024-07-18 13:26:43,601,Mature,'Action',0,0,0,0,0,0,0,0,0,0,5,PlayStation 5,Xbox Series S/X,PlayStation 4,Nintendo Switch,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,GOG,Xbox Store,PlayStation Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,First-Person,Partial Controller Support,Gore,Violent,Parkour,Cyberpunk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,554952,118418,505 Games,One More Level,2500000
Marvel's Spider-Man: Miles Morales,2020-11-12,4,4,819,86,2024-08-26 08:10:02,843,Teen,'Action',0,0,0,0,0,0,0,0,0,0,3,PlayStation 5,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Story Rich,Open World,Third Person,Exploration,Stealth,Action-Adventure,exclusive,combat,Parkour,Sexual Content,Comic Book,Superhero,console,offline,Remote Play on TV,spider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,542790,107227,Sony Interactive Entertainment,Insomniac Games,14400000
Marvel's Spider-Man: Miles Morales,2020-11-12,4,4,819,86,2024-08-26 08:10:02,843,Teen,'Action',0,0,0,0,0,0,0,0,0,0,3,PlayStation 5,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Steam,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,Story Rich,Open World,Third Person,Exploration,Stealth,Action-Adventure,exclusive,combat,Parkour,Sexual Content,Comic Book,Superhero,console,offline,Remote Play on TV,spider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,542790,107227,PlayStation PC,Insomniac Games,450000
Mass Effect: Andromeda,2017-03-21,3,3,1133,73,2024-08-09 12:46:31,1151,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,3,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,0,Story Rich,Sci-fi,Space,3rd-Person Perspective,Romance,first person mod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,547486,110908,Electronic Arts,BioWare,3000000
Kerbal Space Program,2015-04-26,4,5,390,88,2024-06-02 06:52:41,394,Everyone,'Simulation',Indie,0,0,0,0,0,0,0,0,0,4,Linux,macOS,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Xbox Store,Steam,GOG,0,0,0,0,0,Singleplayer,steam-trading-cards,Open World,Sci-fi,Funny,Difficult,Exploration,Sandbox,Comedy,Space,Moddable,Replay Value,Physics,Building,overlay,Education,Science,vr mod,Space Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,729536,110574,Private Division,Squad,5000000
Kerbal Space Program,2015-04-26,4,5,390,88,2024-06-02 06:52:41,394,Everyone,'Simulation',Indie,0,0,0,0,0,0,0,0,0,4,Linux,macOS,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,Xbox Store,Steam,GOG,0,0,0,0,0,Singleplayer,steam-trading-cards,Open World,Sci-fi,Funny,Difficult,Exploration,Sandbox,Comedy,Space,Moddable,Replay Value,Physics,Building,overlay,Education,Science,vr mod,Space Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,729536,110574,Private Division,Squad,5000000
Dishonored: Death of the Outsider,2017-09-14,4,4,594,83,2024-07-06 00:11:50,598,Mature,'Action',0,0,0,0,0,0,0,0,0,0,5,PlayStation 4,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Epic Games,PlayStation Store,GOG,Steam,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,Story Rich,Open World,First-Person,Gore,Female Protagonist,Violent,Stealth,Dark,Magic,Steampunk,Assassin,Immersive Sim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,547486,118535,Bethesda Softworks,Arkane Studios,170000
The Surge,2017-05-15,3,3,584,72,2024-08-20 09:10:22,589,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,4,PC,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,RPG,Open World,Third Person,Sci-fi,Horror,Gore,Difficult,Exploration,Violent,Hack and Slash,Cyberpunk,Robots,Souls-like,Mechs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,547486,117190,Focus Home Interactive,DECK13 Interactive,160000
Tom Clancy's Ghost Recon Wildlands,2017-03-06,3,4,680,72,2024-08-26 15:07:14,690,Mature,'Action',Shooter,Massively Multiplayer,0,0,0,0,0,0,0,0,4,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Steam,PlayStation Store,Xbox Store,Epic Games,0,0,0,0,0,Singleplayer,Multiplayer,Atmospheric,steam-trading-cards,Co-op,Open World,cooperative,First-Person,Third Person,Partial Controller Support,FPS,Online Co-Op,Sandbox,Survival,Stealth,Tactical,Third-Person Shooter,PvP,Military,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547486,112253,Ubisoft,Ubisoft Paris,10000000
Plague Inc: Evolved,2015-09-18,3,4,618,80,2024-08-10 14:45:47,623,Everyone 10+,'Strategy',Simulation,Casual,Indie,0,0,0,0,0,0,0,4,Nintendo Switch,Linux,macOS,PC,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Steam Cloud,Atmospheric,steam-trading-cards,Co-op,cooperative,2D,Partial Controller Support,Horror,Online Co-Op,Difficult,Steam Leaderboards,Sandbox,Survival,Online multiplayer,Tactical,stats,Steam Workshop,Cross-Platform Multiplayer,Zombies,Includes level editor,Post-apocalyptic,Replay Value,Realistic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,735039,119954,Ndemic Creations,Ndemic Creations,2000000
Nioh,2017-02-07,3,4,674,88,2024-08-17 11:36:00,680,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Atmospheric,RPG,Action RPG,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,541848,7961,Koei Tecmo,Team Ninja,7000000
Nioh,2017-02-07,3,4,674,88,2024-08-17 11:36:00,680,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Atmospheric,RPG,Action RPG,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,541848,7961,Koei Tecmo,Team Ninja,3500000
Nioh,2017-02-07,3,4,674,88,2024-08-17 11:36:00,680,Mature,'Action',RPG,0,0,0,0,0,0,0,0,0,1,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,0,0,0,0,0,0,0,0,Atmospheric,RPG,Action RPG,JRPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,541848,7961,Sony Interactive Entertainment,Team Ninja,2900000
Far Cry Primal,2016-02-23,3,4,811,74,2024-08-26 15:07:29,825,Mature,'Action',Shooter,0,0,0,0,0,0,0,0,0,4,Xbox One,PC,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,Steam,PlayStation Store,Epic Games,0,0,0,0,0,Singleplayer,Atmospheric,steam-trading-cards,RPG,Co-op,Open World,cooperative,First-Person,Partial Controller Support,FPS,Online Co-Op,Exploration,Sandbox,Survival,Stealth,Action RPG,Mature,Crafting,Hunting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547486,112253,Ubisoft,Ubisoft Montreal,4000000
This is the Police,2016-08-01,3,4,690,66,2024-07-10 21:33:01,693,Mature,'Adventure',Strategy,Simulation,Indie,0,0,0,0,0,0,0,8,Android,Linux,macOS,PC,iOS,Xbox One,PlayStation 4,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,GOG,PlayStation Store,App Store,Xbox Store,Google Play,Epic Games,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Great Soundtrack,Story Rich,Horror,Comedy,Choices Matter,Mature,Memes,Crime,Management,Visual Novel,Detective,achievements,Kickstarter,Noir,Political,leaderboards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,864773,220237,EuroVideo Medien,Weappy Studio,380000
Remnant: From the Ashes,2019-08-20,3,4,627,76,2024-08-02 21:32:35,642,Everyone,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,5,PC,Nintendo Switch,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,PlayStation Store,Xbox Store,Steam,Epic Games,0,0,0,0,Singleplayer,Full controller support,RPG,cooperative,Online Co-Op,Gore,Violent,Post-apocalyptic,Procedural Generation,Souls-like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,552968,121282,Perfect World Entertainment,Gunfire Games,3000000
South Park: The Fractured But Whole,2017-03-31,4,4,788,80,2024-08-18 18:39:35,797,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,4,PlayStation 4,Xbox One,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,Nintendo Store,0,0,0,0,0,Singleplayer,Full controller support,Atmospheric,Great Soundtrack,RPG,Story Rich,Open World,2D,Horror,Funny,Comedy,role-playing,Nudity,Turn-Based,Mature,Memes,Dark Humor,Illuminati,Superhero,Cartoon,Satire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,552989,119954,Ubisoft,Ubisoft San Francisco,320000
My Friend Pedro,2019-06-19,3,4,723,76,2024-08-16 06:42:02,732,Mature,'Action',Shooter,Adventure,Arcade,Indie,0,0,0,0,0,0,6,PlayStation 4,Xbox One,iOS,PC,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,PlayStation Store,Steam,Nintendo Store,GOG,App Store,0,0,0,Singleplayer,2D,Partial Controller Support,Gore,Violent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,630340,201795,Devolver Digital,DeadToast Entertainment,500000
Vanquish,2010-10-19,4,4,551,79,2024-06-20 17:48:11,557,Mature,'Action',Shooter,Adventure,Indie,0,0,0,0,0,0,0,4,PC,PlayStation 3,Xbox One,Xbox 360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Xbox Store,Steam,Xbox 360 Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Story Rich,2D,Third Person,Sci-fi,Fantasy,Classic,Third-Person Shooter,Retro,Hack and Slash,Futuristic,combat,Fast-Paced,Medieval,Magic,Linear,Cartoon,Mythology,Mechs,Character Action Game,Bullet Time,Action Roguelike,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,546633,112824,Sega,PlatinumGames,140000
Golf With Your Friends,2016-01-29,3,4,349,69,2024-06-10 03:19:25,350,Everyone 10+,'Sports',Casual,Indie,0,0,0,0,0,0,0,0,4,Nintendo Switch,Xbox One,macOS,PlayStation 4,PC,Linux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Xbox Store,PlayStation Store,Steam,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Great Soundtrack,Co-op,cooperative,Horror,Funny,Difficult,Online multiplayer,stats,Early Access,Cross-Platform Multiplayer,Family Friendly,Physics,Memes,Illuminati,party,Golf,Mini Golf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,735039,119954,Team 17,Blacklight Interactive,2270000
Moonlighter,2018-05-28,3,4,472,82,2024-07-15 19:54:01,480,Everyone 10+,'Action',Adventure,Indie,0,0,0,0,0,0,0,0,7,PlayStation 4,Nintendo Switch,Linux,macOS,PC,iOS,Xbox One,Android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,App Store,GOG,Steam,Xbox Store,PlayStation Store,Nintendo Store,Epic Games,0,0,Singleplayer,Full controller support,2D,Pixel Graphics,role-playing,Roguelite,Dungeon Crawler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,864773,203140,11 bit studios,Digital Sun,1000000
Bloodstained: Ritual of the Night,2019-06-18,4,4,437,81,2024-06-03 16:20:39,444,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,5,Xbox One,Android,iOS,PC,Nintendo Switch,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Nintendo Store,Xbox Store,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,RPG,cooperative,2D,Online Co-Op,Female Protagonist,Online multiplayer,Local Co-Op,Local Multiplayer,Anime,role-playing,Captions available,Side Scroller,Crafting,Metroidvania,2.5D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,682723,126236,505 Games,ArtPlay,2000000
Slime Rancher,2016-01-14,3,4,550,81,2024-07-24 19:12:31,562,Everyone 10+,'Action',Adventure,Simulation,Indie,0,0,0,0,0,0,0,5,PlayStation 4,Linux,macOS,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Open World,First-Person,FPS,Fantasy,Funny,Exploration,Sandbox,Female Protagonist,Early Access,Anime,controller support,Family Friendly,Cute,Colorful,Management,in development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,118535,Monomi Park,Monomi Park,5300000
Slime Rancher,2016-01-14,3,4,550,81,2024-07-24 19:12:31,562,Everyone 10+,'Action',Adventure,Simulation,Indie,0,0,0,0,0,0,0,5,PlayStation 4,Linux,macOS,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Open World,First-Person,FPS,Fantasy,Funny,Exploration,Sandbox,Female Protagonist,Early Access,Anime,controller support,Family Friendly,Cute,Colorful,Management,in development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,118535,Monomi Park,Monomi Park,5000000
Slime Rancher,2016-01-14,3,4,550,81,2024-07-24 19:12:31,562,Everyone 10+,'Action',Adventure,Simulation,Indie,0,0,0,0,0,0,0,5,PlayStation 4,Linux,macOS,PC,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,Epic Games,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Full controller support,Steam Cloud,steam-trading-cards,Great Soundtrack,Open World,First-Person,FPS,Fantasy,Funny,Exploration,Sandbox,Female Protagonist,Early Access,Anime,controller support,Family Friendly,Cute,Colorful,Management,in development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,735039,118535,Monomi Park,Monomi Park,1220000
Fahrenheit: Indigo Prophecy Remastered,2015-01-27,4,4,508,68,2024-07-18 12:46:23,511,Mature,'Action',Adventure,0,0,0,0,0,0,0,0,0,3,PC,PlayStation 4,Linux,macOS,iOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,App Store,Steam,0,0,0,0,0,0,Singleplayer,Full controller support,Steam Cloud,Atmospheric,Great Soundtrack,RPG,Story Rich,Horror,Classic,Female Protagonist,Nudity,Mystery,Choices Matter,Mature,Cinematic,Remake,Detective,Quick-Time Events,Supernatural,Noir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,801249,179923,Aspyr,Aspyr,140000
Conan Exiles,2017-01-30,2,3,448,67,2024-08-20 03:03:48,452,Adults Only,'Action',Adventure,Massively Multiplayer,0,0,0,0,0,0,0,0,3,PlayStation 4,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Singleplayer,Multiplayer,RPG,Co-op,Open World,cooperative,Online Co-Op,Fantasy,Gore,Exploration,Sandbox,Survival,Violent,Online multiplayer,Early Access,PvP,Nudity,Crafting,Building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,547486,110908,Maximum Games,Funcom Oslo A/S,1140000
Persona 4 Golden,2012-11-20,4,5,564,89,2024-08-07 02:02:14,573,Mature,'RPG',0,0,0,0,0,0,0,0,0,0,4,Nintendo Switch,Xbox Series S/X,PS Vita,PC,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,Nintendo Store,Steam,PlayStation Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Great Soundtrack,RPG,Story Rich,Violent,Anime,exclusive,Mystery,Colorful,Turn-Based Strategy,Sexual Content,Multiple Endings,Steam Trading Cards,Visual Novel,JRPG,Detective,Turn-Based Combat,Dating Sim,Emotional,Party-Based RPG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,555408,119954,Sega,Atlus,900000
Sherlock Holmes: The Devil's Daughter,2016-06-10,3,4,367,65,2024-08-24 19:49:19,369,Teen,'Action',Adventure,0,0,0,0,0,0,0,0,0,4,Nintendo Switch,PC,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,GOG,Xbox Store,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Atmospheric,steam-trading-cards,Story Rich,Open World,Third Person,Horror,Point & Click,Nudity,Mystery,Crime,Detective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,552989,117190,Bigben Interactive,Bigben Interactive,140000
DayZ,2013-12-16,3,3,442,44,2024-06-27 21:36:05,447,Mature,'Action',Massively Multiplayer,Indie,0,0,0,0,0,0,0,0,3,PC,PlayStation 4,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Steam,Xbox Store,0,0,0,0,0,0,Multiplayer,Steam Cloud,Atmospheric,Co-op,Open World,cooperative,Horror,FPS,Sandbox,Survival,Early Access,PvP,Zombies,Survival Horror,Post-apocalyptic,Military,Valve Anti-Cheat enabled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,547486,110908,Bohemia Interactive,Bohemia Interactive,5800000
Persona 5 Royal,2020-03-31,4,5,464,94,2024-08-27 10:18:47,475,Mature,'Adventure',RPG,0,0,0,0,0,0,0,0,0,3,Xbox Series S/X,PC,PlayStation 5,Nintendo Switch,Xbox One,PlayStation 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Steam,PlayStation Store,0,0,0,0,0,0,Singleplayer,Steam Achievements,Full controller support,Steam Cloud,Great Soundtrack,RPG,Story Rich,Violent,Anime,Colorful,Turn-Based Strategy,Sexual Content,Multiple Endings,Steam Trading Cards,Visual Novel,JRPG,Detective,Turn-Based Combat,Heist,Dating Sim,Emotional,Party-Based RPG,Soundtrack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,554952,114977,Sega,Atlus,4000000
GreedFall,2019-09-10,3,4,386,74,2024-07-13 19:09:02,394,Mature,'Action',Adventure,RPG,0,0,0,0,0,0,0,0,4,PlayStation 4,PC,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GOG,Steam,PlayStation Store,Xbox Store,0,0,0,0,0,Singleplayer,Full controller support,Story Rich,Open World,role-playing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,547417,117120,Focus Home Interactive,Spiders,2000000
Hogwarts Legacy,2023-02-10,3,4,651,73,2024-08-26 15:33:02,676,Teen,'Action',RPG,0,0,0,0,0,0,0,0,0,5,PC,PlayStation 5,Xbox Series S/X,PlayStation 4,Nintendo Switch,Xbox One,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nintendo Store,Epic Games,PlayStation Store,Steam,Xbox Store,0,0,0,0,Singleplayer,Steam Cloud,Atmospheric,Great Soundtrack,RPG,Story Rich,Open World,Third Person,Fantasy,Exploration,Action RPG,Action-Adventure,Dark,Character Customization,Family Friendly,Choices Matter,combat,Magic,Story,online,battle,character,friends,explore,secrets,journey,school,student,castle,wizards,witch,Giocatore singolo,Дети,potions,Achievement di Steam,Supporto completo per i controller,character-creation,Acquisti dall'applicazione,character-generator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,554901,121136,Warner Bros. Interactive Entertainment,Avalanche Software,24000000
FIFA 18,2017-09-26,3,4,694,79,2024-07-02 02:10:00,699,Everyone,'Sports',0,0,0,0,0,0,0,0,0,0,4,PlayStation 4,PC,Xbox 360,Xbox One,Nintendo Switch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PlayStation Store,Nintendo Store,Xbox Store,Xbox 360 Store,0,0,0,0,0,Multiplayer,3D,Soccer,reality-based,hot-seat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,555795,23788,Electronic Arts,EA Vancouver,26400000
Space Engineers,2013-10-23,3,4,265,68,2024-07-25 08:13:16,269,Teen,'Action',Strategy,Simulation,Indie,0,0,0,0,0,0,0,2,Xbox One,PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Xbox Store,Steam,0,0,0,0,0,0,0,Singleplayer,Steam Achievements,Multiplayer,Atmospheric,Co-op,Open World,cooperative,Sci-fi,Partial Controller Support,Sandbox,Survival,Steam Workshop,Early Access,Space,Includes level editor,Crafting,Physics,Futuristic,Building,Destruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,540661,102947,Keen Software House,Keen Software House,3000000
